Node_ID,Node_Type,Trust_Value,Detection_Confidence,Energy,Packets_Forwarded,Packets_Dropped,RREQ_Forwarded,RREP_Forwarded,Forwarding_Ratio,Control_Packet_Ratio,Sequence_Number_Difference,Reply_Count,Suspicious_Activities,Trust_Stability
Node_6445,Normal,0.3,0.44,0.3,192,23,16,8,0.64,0.27,6,27,0,0.78
Node_6446,Normal,0.42,0.1,0.91,279,0,1,38,0.61,0.1,66,35,0,0.41
Node_6447,Normal,0.14,0.62,0.36,52,58,14,35,0.42,0.28,2,50,1,0.79
Node_6448,Normal,0.61,0.26,0.51,357,93,12,19,0.83,0.34,83,21,1,0.84
Node_6449,Suspicious,0.67,0.12,0.41,458,72,14,30,0.46,0.21,10,0,10,0.48
Node_6450,Normal,0.6,0.63,0.89,382,99,0,37,0.4,0.3,44,40,0,0.38
Node_6451,Normal,0.42,0.26,0.25,264,68,14,28,0.17,0.28,31,33,1,0.38
Node_6452,Normal,0.24,0.7,0.82,8,79,16,22,0.83,0.49,89,19,2,0.71
Node_6453,Normal,0.83,0.67,0.17,82,25,0,31,0.42,0.08,92,14,1,0.74
Node_6454,Normal,0.56,0.42,0.39,127,13,13,13,0.34,0.49,32,17,1,0.38
Node_6455,Normal,0.47,0.71,0.47,385,26,10,20,0.4,0.46,96,28,1,0.96
Node_6456,Suspicious,0.71,0.24,0.14,466,481,12,28,0.36,0.48,92,1,3,0.57
Node_6457,Normal,0.46,0.52,0.56,315,12,4,33,0.14,0.34,54,43,2,0.42
Node_6458,Normal,0.26,0.86,0.2,444,3,18,20,0.56,0.01,62,28,2,0.95
Node_6459,Normal,0.49,0.14,0.76,426,94,11,1,0.67,0.45,60,42,2,0.92
Node_6460,Normal,0.82,0.64,0.9,348,35,19,8,0.44,0.07,70,36,1,0.46
Node_6461,Normal,0.17,0.83,0.19,398,92,13,10,0.78,0.46,6,45,0,0.77
Node_6462,Suspicious,0.29,0.83,0.97,298,358,14,31,0.93,0.25,46,10,6,0.57
Node_6463,Normal,0.66,0.6,0.29,429,12,13,18,0.77,0.33,80,14,0,0.93
Node_6464,Normal,0.57,0.27,0.28,46,6,16,28,0.52,0.1,78,40,1,0.56
Node_6465,Suspicious,0.24,0.72,0.57,417,385,20,35,0.94,0.17,52,24,0,0.39
Node_6466,Normal,0.66,0.42,0.64,465,68,18,4,0.94,0.45,98,31,2,0.56
Node_6467,Suspicious,0.52,0.63,0.84,475,417,17,4,0.59,0.43,75,43,10,0.58
Node_6468,Normal,0.8,0.65,0.14,329,63,4,27,0.76,0.13,98,5,1,0.83
Node_6469,Normal,0.89,0.45,0.97,173,73,2,30,0.69,0.25,7,48,0,0.72
Node_6470,Normal,0.59,0.53,0.63,414,7,1,6,0.44,0.35,19,26,2,0.53
Node_6471,Normal,0.25,0.77,0.16,444,0,7,16,0.7,0.02,23,41,0,0.96
Node_6472,Normal,0.21,0.54,0.65,99,39,7,22,0.55,0.02,49,23,1,0.96
Node_6473,Suspicious,0.9,0.32,0.58,295,160,5,35,1.0,0.17,22,7,2,0.21
Node_6474,Normal,0.18,0.63,0.27,346,15,3,32,0.83,0.15,81,45,0,0.65
Node_6475,Normal,0.69,0.53,0.38,103,26,17,2,0.24,0.36,40,26,1,0.52
Node_6476,Suspicious,0.86,0.39,0.8,266,416,14,37,0.47,0.22,7,21,3,0.11
Node_6477,Suspicious,0.6,0.31,0.91,400,288,9,39,0.23,0.4,80,38,3,0.57
Node_6478,Normal,0.88,0.12,0.8,197,41,6,34,0.99,0.18,91,19,1,0.4
Node_6479,Suspicious,0.89,0.44,0.96,149,78,13,31,0.94,0.44,27,26,10,0.6
Node_6480,Confirmed Black Hole,0.17,0.53,0.32,374,105,0,31,0.11,0.1,2,18,3,0.16
Node_6481,Normal,0.22,0.45,0.27,118,7,2,15,0.95,0.32,3,11,2,0.94
Node_6482,Normal,0.64,0.76,0.84,144,72,11,39,0.97,0.39,19,13,0,0.98
Node_6483,Normal,0.43,0.5,0.62,239,31,20,36,0.41,0.12,23,38,0,0.8
Node_6484,Normal,0.26,0.12,0.75,80,50,6,1,0.98,0.31,78,28,1,0.86
Node_6485,Suspicious,0.71,0.87,0.45,398,78,1,2,0.96,0.34,6,50,2,0.55
Node_6486,Normal,0.44,0.11,0.97,316,48,4,30,0.57,0.21,89,45,0,0.92
Node_6487,Normal,0.78,0.35,0.38,220,1,7,37,0.83,0.4,12,9,1,0.37
Node_6488,Normal,0.25,0.55,0.34,17,29,20,26,0.51,0.07,49,30,2,0.37
Node_6489,Confirmed Black Hole,0.13,0.21,0.55,102,203,2,29,0.99,0.33,4,47,2,0.59
Node_6490,Normal,0.62,0.41,0.13,262,42,6,5,0.28,0.42,75,50,0,0.45
Node_6491,Normal,0.86,0.37,0.66,15,12,20,13,0.51,0.48,38,11,1,0.38
Node_6492,Suspicious,0.53,0.47,0.1,378,438,0,12,0.39,0.35,23,1,0,0.19
Node_6493,Normal,0.4,0.43,0.35,164,53,7,30,0.34,0.28,14,12,1,0.37
Node_6494,Suspicious,0.45,0.15,0.82,469,499,19,7,0.32,0.3,73,2,4,0.13
Node_6495,Suspicious,0.51,0.17,0.14,221,269,2,34,0.33,0.42,56,48,0,0.34
Node_6496,Normal,0.61,0.57,0.8,62,73,5,39,0.22,0.4,66,48,0,0.54
Node_6497,Normal,0.62,0.28,0.72,112,4,13,24,0.89,0.35,59,22,1,0.43
Node_6498,Normal,0.29,0.15,0.59,275,1,7,6,0.78,0.07,55,35,2,0.34
Node_6499,Suspicious,0.86,0.66,0.35,219,298,18,8,0.84,0.18,9,6,10,0.17
Node_6500,Normal,0.35,0.75,0.91,196,39,2,37,0.54,0.34,5,23,2,0.79
Node_6501,Normal,0.68,0.42,0.61,355,39,20,18,0.73,0.1,97,25,1,0.98
Node_6502,Normal,0.18,0.16,0.96,295,82,7,21,0.88,0.06,52,1,1,0.54
Node_6503,Suspicious,0.57,0.18,0.61,482,243,1,0,0.67,0.03,95,22,9,0.44
Node_6504,Normal,0.11,0.27,0.78,222,49,4,19,0.37,0.01,66,49,0,0.31
Node_6505,Normal,0.81,0.37,0.46,9,44,11,33,0.19,0.39,37,13,2,0.79
Node_6506,Normal,0.19,0.35,0.29,47,3,20,19,0.67,0.12,50,4,2,0.38
Node_6507,Normal,0.23,0.59,0.32,228,14,5,38,0.68,0.28,30,1,2,0.98
Node_6508,Normal,0.68,0.68,0.71,239,90,20,35,0.79,0.12,73,3,0,0.48
Node_6509,Normal,0.45,0.87,0.85,41,89,1,24,0.51,0.26,11,26,0,0.42
Node_6510,Normal,0.59,0.77,0.78,110,18,2,7,0.47,0.36,9,5,2,0.59
Node_6511,Normal,0.32,0.79,0.83,344,62,18,17,0.42,0.3,70,27,1,0.8
Node_6512,Normal,0.75,0.85,0.35,440,51,17,13,0.95,0.08,24,34,2,0.79
Node_6513,Normal,0.22,0.81,0.28,387,96,3,12,0.25,0.41,37,23,0,0.88
Node_6514,Normal,0.64,0.85,0.68,260,93,7,37,0.57,0.36,95,41,0,0.37
Node_6515,Suspicious,0.6,0.57,0.13,124,306,8,31,0.13,0.21,5,28,9,0.35
Node_6516,Normal,0.57,0.81,0.4,23,18,18,13,0.26,0.45,91,43,1,0.39
Node_6517,Normal,0.66,0.43,0.86,445,13,13,21,0.33,0.12,11,1,1,0.52
Node_6518,Normal,0.54,0.76,0.29,292,37,20,32,0.69,0.19,71,11,0,0.55
Node_6519,Normal,0.25,0.61,0.61,223,6,10,13,0.34,0.47,55,33,0,0.71
Node_6520,Normal,0.88,0.58,0.6,403,30,16,23,0.68,0.34,48,17,0,0.95
Node_6521,Normal,0.79,0.74,0.42,184,34,13,5,0.16,0.47,49,45,1,0.83
Node_6522,Normal,0.74,0.83,0.94,297,44,2,12,0.7,0.45,46,40,0,0.69
Node_6523,Normal,0.71,0.78,0.63,453,61,13,0,0.61,0.22,1,11,0,0.64
Node_6524,Normal,0.28,0.28,0.2,238,96,7,25,0.94,0.02,13,35,0,0.53
Node_6525,Suspicious,0.51,0.17,0.5,314,58,17,26,0.72,0.3,9,29,10,0.19
Node_6526,Normal,0.52,0.34,0.47,469,87,0,7,0.69,0.08,37,8,1,0.97
Node_6527,Suspicious,0.5,0.25,0.3,410,17,14,30,0.96,0.29,77,16,0,0.27
Node_6528,Normal,0.2,0.8,0.31,126,71,18,4,0.11,0.07,64,37,2,0.85
Node_6529,Normal,0.18,0.57,0.3,404,45,8,21,0.93,0.35,70,4,0,0.69
Node_6530,Suspicious,0.21,0.82,0.66,206,314,7,1,0.98,0.21,50,1,3,0.53
Node_6531,Normal,0.19,0.26,0.88,151,100,0,4,0.68,0.1,60,45,2,0.91
Node_6532,Confirmed Black Hole,0.15,0.69,0.77,284,279,13,30,0.2,0.08,3,39,2,0.53
Node_6533,Normal,0.76,0.29,0.18,453,86,0,29,0.32,0.39,14,42,0,0.61
Node_6534,Normal,0.83,0.59,0.5,1,1,0,31,0.12,0.25,13,49,0,0.75
Node_6535,Normal,0.48,0.54,0.19,369,86,3,31,0.95,0.36,92,15,1,0.87
Node_6536,Normal,0.22,0.89,0.86,325,61,18,34,0.22,0.15,0,32,1,0.51
Node_6537,Normal,0.67,0.63,0.39,58,36,15,19,0.64,0.29,1,43,1,0.36
Node_6538,Normal,0.23,0.42,0.84,439,28,16,3,0.39,0.4,35,2,2,0.55
Node_6539,Suspicious,0.53,0.35,0.88,367,25,2,10,0.11,0.4,6,42,6,0.49
Node_6540,Normal,0.21,0.53,0.98,70,29,19,24,0.34,0.01,58,39,0,0.88
Node_6541,Normal,0.75,0.79,0.48,47,95,19,33,0.18,0.08,62,48,0,0.41
Node_6542,Normal,0.57,0.86,0.3,397,31,7,38,0.75,0.09,65,39,0,0.31
Node_6543,Normal,0.58,0.45,0.43,27,43,3,10,0.37,0.34,11,49,2,0.66
Node_6544,Normal,0.2,0.78,0.89,325,38,13,33,0.19,0.11,55,38,0,0.4
Node_6545,Normal,0.45,0.19,0.31,222,95,15,32,0.49,0.24,27,24,1,0.4
Node_6546,Normal,0.4,0.86,0.49,296,95,7,21,0.28,0.11,56,22,1,0.59
Node_6547,Normal,0.57,0.14,0.37,179,12,17,35,0.3,0.42,28,9,0,0.58
Node_6548,Normal,0.8,0.69,0.56,449,5,18,10,0.77,0.16,61,29,0,0.75
Node_6549,Normal,0.65,0.35,0.45,353,17,20,28,0.49,0.14,32,37,2,0.5
Node_6550,Suspicious,0.58,0.42,0.51,242,279,9,6,0.86,0.08,81,42,0,0.42
Node_6551,Normal,0.76,0.52,0.15,10,3,18,9,0.6,0.29,30,34,0,0.63
Node_6552,Normal,0.59,0.37,0.52,488,39,0,14,0.99,0.06,94,7,1,0.81
Node_6553,Suspicious,0.64,0.68,0.43,479,84,6,2,0.82,0.25,100,11,8,0.12
Node_6554,Normal,0.3,0.31,0.93,169,100,4,8,0.58,0.29,64,7,1,0.98
Node_6555,Normal,0.14,0.65,0.3,116,2,20,10,0.86,0.12,36,18,0,0.61
Node_6556,Suspicious,0.16,0.41,0.44,465,164,19,33,0.26,0.2,2,12,5,0.56
Node_6557,Suspicious,0.79,0.76,0.77,42,85,12,19,0.35,0.4,14,44,0,0.33
Node_6558,Normal,0.33,0.56,0.12,67,51,11,31,0.63,0.02,67,21,0,0.8
Node_6559,Normal,0.66,0.64,0.59,128,60,8,13,0.24,0.35,5,9,2,0.62
Node_6560,Normal,0.86,0.74,0.52,2,80,15,10,0.69,0.47,3,45,0,0.66
Node_6561,Normal,0.12,0.85,0.94,259,49,0,23,0.91,0.48,83,50,1,0.83
Node_6562,Normal,0.72,0.72,0.13,230,89,9,3,0.92,0.35,21,4,2,0.78
Node_6563,Normal,0.19,0.16,0.17,118,41,10,9,0.44,0.31,26,31,1,0.88
Node_6564,Normal,0.69,0.19,0.16,321,5,15,27,0.95,0.49,43,40,1,0.46
Node_6565,Normal,0.4,0.45,0.34,319,41,3,25,0.19,0.45,64,38,2,0.85
Node_6566,Normal,0.61,0.36,0.85,218,79,2,33,0.5,0.29,53,15,2,0.77
Node_6567,Normal,0.24,0.76,0.86,298,16,5,25,1.0,0.42,35,15,1,0.65
Node_6568,Suspicious,0.11,0.46,0.2,290,150,14,16,0.1,0.19,9,16,7,0.45
Node_6569,Normal,0.19,0.86,0.32,6,44,8,40,0.7,0.48,72,12,0,0.4
Node_6570,Suspicious,0.57,0.18,0.81,246,166,15,40,0.13,0.36,22,30,9,0.52
Node_6571,Normal,0.8,0.3,0.42,285,4,1,32,0.73,0.12,45,17,1,0.62
Node_6572,Normal,0.78,0.48,0.4,43,0,8,27,0.51,0.37,10,26,0,0.81
Node_6573,Suspicious,0.78,0.48,0.55,443,462,1,12,0.96,0.38,11,39,7,0.23
Node_6574,Suspicious,0.37,0.12,0.63,301,114,17,3,0.28,0.2,89,4,7,0.49
Node_6575,Normal,0.87,0.82,0.78,282,72,1,26,0.91,0.09,53,1,0,0.89
Node_6576,Normal,0.16,0.6,0.17,464,16,14,27,1.0,0.19,25,33,0,0.78
Node_6577,Normal,0.39,0.15,0.25,307,96,18,1,0.53,0.38,12,4,2,0.93
Node_6578,Normal,0.74,0.4,0.17,9,4,0,28,0.29,0.15,73,21,0,0.56
Node_6579,Normal,0.5,0.16,0.84,240,19,3,12,0.28,0.44,32,43,2,0.9
Node_6580,Normal,0.61,0.41,0.31,471,39,20,2,0.85,0.28,94,1,1,0.5
Node_6581,Normal,0.89,0.21,0.97,232,62,8,33,0.25,0.03,55,20,2,0.87
Node_6582,Normal,0.41,0.3,0.62,384,48,1,9,0.46,0.09,14,41,0,0.54
Node_6583,Normal,0.63,0.14,0.31,29,93,16,30,0.79,0.04,86,49,2,0.46
Node_6584,Normal,0.77,0.45,0.55,110,21,19,28,0.36,0.03,14,22,1,0.98
Node_6585,Normal,0.69,0.37,0.71,400,7,14,12,0.9,0.02,24,4,1,0.55
Node_6586,Normal,0.79,0.71,0.11,150,75,20,28,0.29,0.26,36,22,0,0.87
Node_6587,Suspicious,0.44,0.54,0.98,202,468,5,1,1.0,0.2,93,45,7,0.56
Node_6588,Normal,0.4,0.67,0.18,391,48,20,40,0.4,0.49,18,45,2,0.45
Node_6589,Normal,0.33,0.58,0.68,57,1,15,19,0.87,0.41,34,23,2,0.91
Node_6590,Normal,0.82,0.31,0.15,273,1,20,26,0.95,0.44,92,41,1,0.89
Node_6591,Normal,0.43,0.23,0.73,19,59,18,21,0.98,0.14,57,30,0,0.77
Node_6592,Normal,0.67,0.43,0.4,308,27,18,10,0.13,0.42,47,31,0,0.43
Node_6593,Normal,0.36,0.27,0.7,370,50,16,21,0.34,0.36,2,21,1,0.39
Node_6594,Suspicious,0.48,0.17,0.72,374,9,8,21,0.89,0.12,65,13,8,0.39
Node_6595,Normal,0.33,0.81,0.65,264,60,4,3,0.75,0.46,76,0,0,0.86
Node_6596,Normal,0.27,0.87,0.47,362,94,15,32,0.55,0.06,86,49,0,0.83
Node_6597,Normal,0.53,0.3,0.42,264,100,9,4,0.13,0.3,29,7,2,0.73
Node_6598,Suspicious,0.12,0.49,0.26,225,54,14,30,0.25,0.24,67,30,9,0.55
Node_6599,Normal,0.67,0.71,0.23,175,69,17,24,0.29,0.06,96,21,1,0.81
Node_6600,Normal,0.46,0.82,0.51,32,48,10,21,0.27,0.45,56,1,2,0.34
Node_6601,Normal,0.83,0.8,0.36,334,31,10,32,0.22,0.19,72,14,0,0.88
Node_6602,Normal,0.2,0.42,0.24,407,43,14,33,0.49,0.29,57,32,1,0.88
Node_6603,Normal,0.34,0.62,0.98,481,84,7,25,0.94,0.4,18,39,1,0.32
Node_6604,Normal,0.55,0.57,0.48,314,23,0,22,0.81,0.05,54,42,0,0.81
Node_6605,Normal,0.28,0.2,0.89,99,22,8,0,0.73,0.15,35,13,0,0.64
Node_6606,Normal,0.35,0.46,0.72,487,57,16,11,0.19,0.36,32,4,2,0.62
Node_6607,Normal,0.83,0.32,0.37,270,17,20,25,0.82,0.48,16,3,2,0.42
Node_6608,Normal,0.71,0.19,0.25,237,32,4,26,0.49,0.26,97,33,2,0.51
Node_6609,Normal,0.82,0.78,0.7,353,17,11,19,0.24,0.32,97,11,2,0.49
Node_6610,Normal,0.31,0.57,0.92,179,53,10,4,0.54,0.2,28,36,1,0.52
Node_6611,Normal,0.11,0.3,0.8,58,42,13,27,0.73,0.18,14,29,0,0.44
Node_6612,Confirmed Black Hole,0.16,0.24,0.59,26,269,2,34,0.14,0.5,5,41,2,0.31
Node_6613,Normal,0.55,0.44,0.19,103,57,12,2,0.84,0.13,54,6,0,0.32
Node_6614,Normal,0.34,0.31,0.84,81,51,12,8,0.63,0.08,23,4,1,0.69
Node_6615,Normal,0.13,0.31,0.35,221,4,11,34,0.55,0.26,79,38,0,0.75
Node_6616,Normal,0.24,0.33,0.16,80,53,12,34,0.93,0.45,69,27,1,0.65
Node_6617,Suspicious,0.46,0.41,0.65,80,488,18,6,0.21,0.34,21,47,2,0.21
Node_6618,Normal,0.72,0.17,0.11,27,93,19,31,0.41,0.48,10,19,1,0.82
Node_6619,Normal,0.33,0.12,0.84,148,67,2,40,0.81,0.43,93,20,1,0.62
Node_6620,Normal,0.87,0.69,0.15,485,62,7,18,0.37,0.1,21,24,1,0.33
Node_6621,Normal,0.83,0.9,0.23,143,95,13,27,0.75,0.44,30,5,0,0.81
Node_6622,Suspicious,0.19,0.89,0.72,43,422,5,40,0.88,0.32,23,48,2,0.31
Node_6623,Confirmed Black Hole,0.16,0.49,0.76,38,135,13,2,0.66,0.35,6,6,4,0.11
Node_6624,Normal,0.55,0.88,0.62,268,73,18,37,0.91,0.29,84,28,0,0.58
Node_6625,Normal,0.29,0.12,0.21,120,64,18,28,0.6,0.29,85,35,1,0.84
Node_6626,Suspicious,0.37,0.32,0.22,122,453,2,29,0.85,0.34,53,34,8,0.4
Node_6627,Normal,0.5,0.5,0.7,321,21,10,38,0.37,0.12,80,27,1,0.53
Node_6628,Suspicious,0.5,0.83,0.14,173,163,11,3,0.87,0.33,97,45,1,0.26
Node_6629,Normal,0.87,0.68,0.37,280,6,11,23,0.14,0.14,87,2,1,0.75
Node_6630,Normal,0.89,0.1,0.41,232,64,7,20,0.12,0.29,6,50,0,0.97
Node_6631,Normal,0.49,0.84,0.28,323,14,10,19,0.41,0.14,21,18,2,0.49
Node_6632,Confirmed Black Hole,0.13,0.32,0.54,15,107,16,9,0.49,0.16,95,4,8,0.45
Node_6633,Normal,0.31,0.18,0.53,487,77,0,15,0.4,0.41,34,46,0,0.69
Node_6634,Normal,0.52,0.18,0.58,18,37,20,8,0.18,0.02,93,6,2,0.72
Node_6635,Normal,0.61,0.44,0.42,297,33,8,2,0.79,0.31,88,13,0,0.47
Node_6636,Normal,0.65,0.54,0.19,109,95,19,6,0.19,0.17,11,48,0,0.34
Node_6637,Normal,0.23,0.51,0.27,143,48,9,19,0.85,0.14,46,14,0,0.39
Node_6638,Normal,0.48,0.38,0.3,53,10,15,35,0.93,0.13,51,33,0,0.66
Node_6639,Normal,0.64,0.5,0.64,183,55,17,21,0.55,0.04,15,6,1,0.98
Node_6640,Normal,0.63,0.75,0.93,115,74,15,17,0.36,0.07,61,11,0,0.92
Node_6641,Normal,0.2,0.31,0.75,458,1,1,25,0.16,0.12,6,49,2,0.93
Node_6642,Normal,0.42,0.59,0.42,16,19,19,37,0.92,0.49,83,31,1,0.83
Node_6643,Normal,0.54,0.81,0.5,325,5,3,28,0.24,0.32,70,39,1,0.76
Node_6644,Suspicious,0.28,0.77,0.38,356,317,16,13,0.4,0.33,44,14,3,0.44
Node_6645,Normal,0.25,0.48,0.57,9,3,7,37,0.46,0.33,57,37,0,0.91
Node_6646,Normal,0.68,0.86,0.38,115,26,18,3,0.93,0.2,58,49,0,0.69
Node_6647,Normal,0.89,0.52,0.62,7,58,13,30,0.78,0.1,24,50,1,0.56
Node_6648,Normal,0.12,0.48,0.73,468,64,2,8,0.31,0.2,17,26,2,0.95
Node_6649,Suspicious,0.89,0.57,0.49,310,295,18,7,0.75,0.21,71,13,8,0.39
Node_6650,Normal,0.43,0.52,0.78,476,10,12,4,0.7,0.21,32,2,0,0.37
Node_6651,Normal,0.65,0.83,0.65,216,18,11,29,0.92,0.1,7,46,1,0.89
Node_6652,Normal,0.22,0.71,0.61,160,24,9,4,0.62,0.13,83,2,1,0.88
Node_6653,Normal,0.68,0.73,0.18,377,97,15,18,0.54,0.33,64,37,2,0.86
Node_6654,Normal,0.41,0.62,0.62,283,84,4,24,0.45,0.21,41,44,1,0.45
Node_6655,Normal,0.34,0.52,0.79,463,59,17,4,0.29,0.24,44,13,2,0.67
Node_6656,Normal,0.57,0.59,0.49,133,7,3,38,0.66,0.22,33,12,0,0.72
Node_6657,Normal,0.15,0.25,0.29,392,45,9,4,0.66,0.02,81,44,0,0.69
Node_6658,Normal,0.78,0.23,0.6,65,64,16,21,0.34,0.35,19,36,0,0.36
Node_6659,Normal,0.27,0.89,0.28,135,16,18,14,0.84,0.33,74,38,2,0.98
Node_6660,Confirmed Black Hole,0.2,0.27,0.4,49,493,17,0,0.9,0.22,11,39,8,0.32
Node_6661,Normal,0.17,0.16,0.97,39,88,7,13,0.48,0.19,4,27,1,0.89
Node_6662,Confirmed Black Hole,0.03,0.15,0.42,276,84,15,21,0.19,0.18,58,6,7,0.58
Node_6663,Suspicious,0.82,0.21,0.75,375,197,4,28,0.51,0.31,92,47,9,0.28
Node_6664,Normal,0.17,0.4,0.25,118,72,7,18,0.93,0.04,51,49,0,0.79
Node_6665,Normal,0.49,0.75,0.48,369,99,3,14,0.76,0.22,52,18,2,0.87
Node_6666,Normal,0.5,0.29,0.2,353,21,12,16,0.35,0.44,29,18,0,0.71
Node_6667,Normal,0.85,0.72,0.78,164,72,1,13,0.37,0.25,25,22,0,0.94
Node_6668,Normal,0.83,0.23,0.99,464,21,17,33,0.54,0.05,57,39,2,0.7
Node_6669,Normal,0.55,0.86,0.65,487,13,11,22,0.43,0.38,40,12,1,0.79
Node_6670,Normal,0.89,0.82,0.51,90,2,6,5,0.55,0.42,53,22,1,0.71
Node_6671,Normal,0.72,0.12,0.56,376,86,3,22,0.17,0.13,43,50,1,0.88
Node_6672,Normal,0.89,0.84,0.92,257,95,15,0,0.12,0.48,23,46,2,0.56
Node_6673,Normal,0.3,0.17,0.19,176,82,4,23,0.81,0.46,18,22,2,0.94
Node_6674,Normal,0.4,0.28,0.84,303,13,19,32,0.49,0.13,81,37,1,0.97
Node_6675,Normal,0.37,0.7,0.38,176,10,16,26,0.48,0.24,72,24,2,0.85
Node_6676,Normal,0.2,0.85,0.36,396,30,7,3,0.78,0.45,57,25,2,0.31
Node_6677,Normal,0.3,0.61,0.54,284,17,13,18,0.66,0.15,48,22,2,0.76
Node_6678,Suspicious,0.74,0.89,0.49,273,346,0,20,0.48,0.19,84,31,10,0.31
Node_6679,Normal,0.58,0.34,0.59,324,91,1,29,0.53,0.46,64,5,2,0.51
Node_6680,Normal,0.32,0.28,0.71,301,18,15,7,0.45,0.34,88,29,0,0.82
Node_6681,Normal,0.6,0.14,0.27,273,14,14,21,0.75,0.46,84,5,0,0.63
Node_6682,Normal,0.74,0.71,0.92,183,66,2,17,0.54,0.39,20,47,0,0.91
Node_6683,Suspicious,0.81,0.26,0.96,147,314,2,38,0.3,0.43,93,19,1,0.46
Node_6684,Normal,0.84,0.66,0.37,232,25,8,32,0.78,0.49,3,38,1,0.53
Node_6685,Normal,0.26,0.45,0.58,209,41,11,12,0.38,0.1,54,5,0,0.76
Node_6686,Suspicious,0.59,0.42,0.81,459,45,19,18,0.93,0.41,56,34,4,0.17
Node_6687,Normal,0.81,0.38,0.84,438,37,19,11,0.43,0.06,94,44,2,0.74
Node_6688,Normal,0.34,0.51,0.71,136,23,5,28,0.42,0.39,32,11,1,0.43
Node_6689,Suspicious,0.3,0.33,0.43,459,9,11,0,0.67,0.42,38,30,4,0.27
Node_6690,Normal,0.74,0.3,0.37,9,10,8,0,0.38,0.36,36,44,0,0.9
Node_6691,Normal,0.42,0.12,0.16,231,21,0,18,0.39,0.49,53,0,0,0.93
Node_6692,Normal,0.84,0.86,0.98,382,81,4,40,0.54,0.36,62,19,2,0.35
Node_6693,Normal,0.33,0.62,0.83,144,36,17,6,0.75,0.17,54,50,2,0.79
Node_6694,Normal,0.78,0.75,0.52,42,28,8,13,0.87,0.01,35,48,2,0.51
Node_6695,Normal,0.6,0.25,0.81,258,20,3,34,0.17,0.37,87,31,2,0.89
Node_6696,Normal,0.37,0.69,0.49,221,10,17,38,0.92,0.48,31,12,1,0.7
Node_6697,Normal,0.53,0.1,0.5,500,64,16,20,0.66,0.32,20,3,0,0.55
Node_6698,Normal,0.5,0.46,0.93,122,80,5,14,0.12,0.01,69,22,1,0.57
Node_6699,Normal,0.64,0.12,0.35,219,70,17,0,0.66,0.02,75,9,0,0.68
Node_6700,Normal,0.33,0.39,0.36,184,14,2,23,0.18,0.06,20,14,1,0.74
Node_6701,Normal,0.26,0.5,0.23,209,54,10,25,0.14,0.06,27,39,1,0.88
Node_6702,Normal,0.86,0.76,0.83,422,89,6,40,0.94,0.01,88,8,2,0.52
Node_6703,Normal,0.78,0.78,0.4,46,57,20,37,0.47,0.33,98,40,2,0.74
Node_6704,Suspicious,0.61,0.53,0.17,288,158,13,19,0.58,0.26,29,4,1,0.48
Node_6705,Normal,0.66,0.56,0.7,428,80,13,0,0.75,0.22,8,6,1,0.57
Node_6706,Suspicious,0.1,0.75,0.16,382,288,19,36,0.48,0.31,3,20,0,0.19
Node_6707,Suspicious,0.23,0.58,0.26,86,148,14,23,0.78,0.37,0,29,6,0.52
Node_6708,Suspicious,0.32,0.28,0.96,97,314,18,25,0.72,0.41,28,4,6,0.13
Node_6709,Normal,0.11,0.17,0.98,274,19,3,2,0.96,0.45,12,27,1,0.96
Node_6710,Suspicious,0.24,0.62,0.92,47,255,5,33,0.65,0.09,71,47,0,0.56
Node_6711,Normal,0.88,0.4,0.61,133,78,0,36,0.54,0.24,21,42,2,0.66
Node_6712,Normal,0.18,0.29,0.12,446,45,3,10,0.14,0.12,38,5,2,0.68
Node_6713,Normal,0.8,0.46,0.65,456,89,9,1,0.74,0.19,57,29,1,0.68
Node_6714,Normal,0.76,0.81,0.6,108,12,20,31,0.13,0.42,28,24,2,0.82
Node_6715,Normal,0.71,0.3,0.73,243,47,8,12,0.89,0.4,49,21,1,0.65
Node_6716,Normal,0.26,0.8,0.1,171,65,8,12,0.17,0.19,64,49,0,0.84
Node_6717,Normal,0.42,0.52,0.12,257,90,12,34,0.59,0.03,18,11,0,0.94
Node_6718,Normal,0.49,0.76,0.31,429,24,18,40,0.3,0.17,29,36,2,0.47
Node_6719,Normal,0.6,0.39,0.19,449,45,2,4,0.22,0.04,30,44,1,0.77
Node_6720,Normal,0.73,0.5,0.76,95,85,13,7,0.62,0.48,10,38,1,1.0
Node_6721,Normal,0.89,0.38,0.16,1,32,20,32,0.58,0.1,14,2,2,0.38
Node_6722,Normal,0.31,0.17,0.63,130,12,2,20,0.85,0.03,89,38,1,0.75
Node_6723,Normal,0.49,0.14,0.21,204,7,16,13,0.11,0.14,31,40,0,0.38
Node_6724,Normal,0.21,0.53,0.15,58,62,7,26,0.12,0.34,78,27,2,0.83
Node_6725,Normal,0.76,0.84,0.11,425,29,11,28,0.12,0.05,90,25,2,0.73
Node_6726,Suspicious,0.1,0.44,0.68,305,387,0,26,0.58,0.37,96,2,2,0.21
Node_6727,Normal,0.27,0.38,0.37,59,15,4,20,0.33,0.33,61,50,0,0.4
Node_6728,Normal,0.47,0.28,0.75,4,100,9,35,0.33,0.33,21,0,0,1.0
Node_6729,Normal,0.45,0.47,0.45,223,93,1,28,0.3,0.11,25,41,1,0.67
